user_id,event_type,event_time,product_id,amount,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50,event_id,transaction_amount,session_duration,timestamp,session_id
U0376,add_to_cart,2023-06-04 15:48,P019,2925.51,B,70.28,944.0,B,48.91,,,,55.0,,73.43,718.0,A,35.11,153.0,,,741.0,C,43.5,,B,85.29,870.0,A,,56.0,B,52.99,57.0,A,22.16,,A,,952.0,B,,471.0,C,98.09,968.0,B,,,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0216,search,2023-06-01 17:38,P014,2993.67,B,25.16,,C,12.12,716.0,C,,291.0,B,,,B,,678.0,A,11.77,712.0,,14.96,357.0,C,37.36,709.0,B,52.03,664.0,B,47.02,529.0,A,,921.0,C,88.12,,A,78.03,,,,225.0,,32.9,254.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0200,checkout,2023-06-01 20:14,P021,2299.88,,29.86,229.0,A,30.09,18.0,C,73.23,,A,71.46,,A,,,A,81.08,556.0,B,,104.0,,85.86,,B,22.76,,,77.64,14.0,C,0.06,56.0,A,90.96,773.0,C,38.59,,A,,380.0,A,16.59,339.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0355,search,2023-06-06 13:59,P022,2222.99,,40.51,191.0,A,82.22,,,37.18,657.0,A,88.24,491.0,B,,29.0,,19.65,826.0,A,8.39,197.0,B,,874.0,B,55.44,434.0,,,,C,,,A,47.6,238.0,A,32.92,719.0,B,49.65,598.0,B,,,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0202,search,2023-06-04 07:54,P015,,B,,,,,125.0,A,83.22,754.0,A,23.06,262.0,B,0.39,50.0,A,71.0,656.0,,,895.0,,,,,,,A,,856.0,,,264.0,C,73.22,336.0,,12.66,627.0,B,,,C,,746.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0155,logout,2023-06-03 14:19,P022,515.32,C,81.06,3.0,A,78.32,929.0,A,75.68,186.0,B,32.33,147.0,,,695.0,C,,988.0,A,,515.0,A,,,B,,937.0,A,,110.0,B,55.75,408.0,A,97.4,847.0,,41.38,838.0,A,,106.0,C,,,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0152,search,2023-06-02 05:54,P023,2346.28,C,83.81,445.0,B,22.35,491.0,C,43.39,840.0,A,,496.0,,59.32,114.0,C,95.99,949.0,,,215.0,,,,B,69.67,131.0,C,9.37,438.0,,33.69,893.0,B,92.95,221.0,A,38.82,,C,8.94,,C,42.52,,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0214,page_view,2023-06-05 12:57,P010,1723.9,B,90.91,,A,,828.0,C,34.16,785.0,C,70.2,648.0,B,80.94,679.0,,,,A,47.71,,A,,,A,76.54,935.0,,91.85,,,,859.0,,23.39,,B,,901.0,,,419.0,C,,393.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0308,checkout,2023-06-04 09:07,P014,1737.31,A,2.99,,A,,528.0,A,18.43,12.0,B,97.25,456.0,,,875.0,C,,725.0,,,174.0,A,,,,,,A,,535.0,A,14.83,25.0,B,,325.0,,,,C,65.57,548.0,C,71.98,199.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0051,page_view,2023-06-01 15:48,P018,,B,71.44,510.0,,,,A,,246.0,B,56.14,280.0,A,29.21,,B,,818.0,A,43.38,,C,36.92,673.0,B,,15.0,,,873.0,,10.85,208.0,B,62.39,148.0,A,48.73,840.0,A,18.87,355.0,,,416.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0107,login,2023-06-06 06:13,P003,,C,,401.0,B,,32.0,B,,457.0,,80.26,345.0,C,89.45,514.0,B,8.57,771.0,,46.13,179.0,A,76.17,773.0,B,,505.0,B,46.68,540.0,B,,993.0,C,,,B,92.47,77.0,B,,421.0,C,30.72,503.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0046,profile_update,2023-06-03 19:35,P019,2390.05,C,88.57,,A,,790.0,C,72.47,558.0,A,58.88,692.0,A,43.49,336.0,C,23.85,45.0,C,,364.0,B,,519.0,B,46.5,305.0,C,41.28,,A,89.44,,B,,,A,58.46,,B,41.36,383.0,,19.07,,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0087,profile_update,2023-06-06 12:02,P006,2911.01,C,26.89,111.0,B,,66.0,,84.49,,A,,144.0,,49.67,,A,,874.0,B,60.75,,A,70.16,659.0,,10.6,455.0,C,30.11,,B,,919.0,B,,348.0,A,20.51,874.0,C,56.57,,,81.53,645.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0162,profile_update,2023-06-04 06:41,P012,,B,28.98,37.0,B,85.2,,,38.72,717.0,C,8.09,,,28.5,124.0,B,21.59,,B,83.01,,C,85.81,180.0,B,38.39,330.0,C,8.43,534.0,B,57.75,423.0,A,,,,83.74,511.0,C,21.47,776.0,,46.42,219.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0024,login,2023-06-04 21:06,P021,,C,4.46,660.0,,,,B,,587.0,,,672.0,,,,C,73.82,128.0,A,94.45,40.0,A,,544.0,A,13.43,97.0,A,,,C,0.34,,,,554.0,A,,,B,,57.0,,,990.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0122,logout,2023-06-04 08:51,P009,,B,55.49,287.0,C,77.73,852.0,,89.38,155.0,C,9.96,434.0,A,27.58,87.0,,18.65,748.0,A,80.02,,A,44.24,217.0,C,,156.0,,99.67,,A,78.23,,B,,664.0,A,,,,56.8,,A,43.39,969.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0125,login,2023-06-04 06:35,P011,493.32,C,34.67,929.0,B,7.15,475.0,C,22.84,31.0,B,88.31,324.0,A,18.92,422.0,,46.3,603.0,,37.44,430.0,C,23.41,583.0,A,,,C,72.25,,,53.3,767.0,C,29.42,947.0,B,53.54,,,,,B,,,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0117,add_to_cart,2023-06-04 21:29,P022,,C,25.3,822.0,A,18.36,921.0,C,,691.0,,76.06,925.0,,16.18,689.0,B,40.13,18.0,,2.98,713.0,C,,248.0,,,913.0,A,,531.0,,,59.0,B,70.0,693.0,B,64.56,21.0,A,15.15,879.0,C,,534.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0128,checkout,2023-06-04 06:36,P024,876.93,A,73.14,603.0,A,30.78,133.0,B,5.51,984.0,B,88.17,242.0,C,,152.0,A,63.74,325.0,B,70.09,339.0,,99.07,553.0,B,8.8,304.0,,58.9,546.0,A,,937.0,A,59.39,244.0,B,,939.0,,38.35,75.0,B,31.47,763.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0289,page_view,2023-06-05 19:57,P017,2919.08,B,69.88,140.0,A,,137.0,,17.18,,,40.83,,,72.16,,C,75.37,599.0,B,82.59,,C,,,A,43.45,781.0,B,16.01,7.0,C,99.55,937.0,A,95.37,,B,,223.0,,66.81,61.0,,,,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0214,add_to_cart,2023-06-06 10:28,P002,,A,,217.0,A,27.16,,B,4.46,639.0,C,,29.0,C,77.4,474.0,,82.75,338.0,B,,874.0,A,,663.0,B,,695.0,B,63.38,62.0,,27.44,889.0,C,,816.0,,66.82,,C,,367.0,B,41.33,,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0202,login,2023-06-04 09:21,P025,,A,78.51,627.0,,25.14,476.0,A,37.13,220.0,A,5.29,394.0,,34.06,29.0,C,30.88,586.0,,76.64,,B,,832.0,A,24.85,,A,,748.0,C,,672.0,A,,,C,56.22,834.0,B,24.18,926.0,,14.11,331.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0040,login,2023-06-04 15:34,P003,2217.16,,,,,65.55,,,,733.0,A,32.02,17.0,B,65.11,,B,29.43,864.0,A,23.06,101.0,B,6.87,13.0,B,12.91,,B,26.1,,B,6.66,884.0,,,492.0,C,,,C,,48.0,B,32.22,754.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0304,checkout,2023-06-04 01:30,P010,,C,72.22,600.0,C,18.62,,,79.8,,,,,C,,669.0,C,,2.0,,29.18,280.0,C,25.28,241.0,C,,,B,77.83,,B,71.15,,C,36.64,607.0,,3.13,,C,4.27,943.0,C,38.3,,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0022,profile_update,2023-06-01 09:08,P028,,B,76.22,256.0,,,,C,83.82,69.0,A,58.51,,C,69.85,542.0,B,81.89,875.0,,31.74,126.0,B,85.5,,C,,374.0,A,44.16,,C,12.73,384.0,B,,,B,59.72,887.0,,15.95,847.0,C,36.39,288.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0010,profile_update,2023-06-05 23:11,P009,2812.23,A,,877.0,,89.83,524.0,,80.99,140.0,C,,495.0,,69.06,564.0,,5.35,325.0,B,27.76,676.0,A,,578.0,C,,698.0,A,91.51,252.0,B,60.84,407.0,C,25.99,,C,30.04,899.0,C,,125.0,A,8.58,,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0383,profile_update,2023-06-01 22:14,P030,2912.04,C,,61.0,B,1.92,,B,92.18,,C,46.31,,B,62.89,103.0,C,27.98,,B,,468.0,,,461.0,B,,250.0,B,77.31,497.0,,,979.0,,58.02,861.0,,27.46,507.0,,,220.0,,,212.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0372,wishlist_add,2023-06-01 20:22,P015,984.18,C,25.0,383.0,,18.11,70.0,B,71.64,259.0,B,,,,,,B,13.31,,C,,,C,33.12,294.0,B,28.75,,B,64.32,803.0,A,43.7,9.0,B,55.53,355.0,C,,,,61.65,,C,3.26,,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0200,search,2023-06-06 08:15,P015,2174.57,,39.77,903.0,C,35.68,700.0,C,58.53,177.0,C,55.89,869.0,B,55.35,,A,70.93,,A,56.32,783.0,C,,785.0,A,19.84,880.0,,,791.0,A,43.57,133.0,B,50.24,803.0,,,938.0,B,51.38,597.0,B,49.48,,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0309,checkout,2023-06-03 01:42,P025,,B,85.19,,B,76.02,301.0,B,48.2,596.0,A,,560.0,,8.22,,A,,515.0,A,96.79,266.0,A,15.41,633.0,,,,C,,984.0,,56.18,,B,,,,23.39,976.0,A,,635.0,B,21.52,260.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0136,login,2023-06-04 07:56,P003,,A,77.68,,A,60.93,166.0,C,,,C,,643.0,C,33.52,697.0,C,32.64,,A,84.69,585.0,B,59.91,,C,86.61,850.0,,23.02,228.0,A,,235.0,,23.37,,C,,351.0,B,78.33,291.0,C,54.28,934.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0358,checkout,2023-06-03 19:48,P016,2844.49,C,52.36,315.0,C,,865.0,C,87.62,805.0,A,,322.0,C,93.86,740.0,B,,982.0,C,,43.0,A,,445.0,B,67.56,243.0,,34.76,,B,57.98,209.0,A,,623.0,A,24.17,600.0,B,11.28,,B,93.39,,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0111,login,2023-06-03 20:57,P017,1467.93,A,27.14,229.0,,24.28,,B,,516.0,B,89.13,316.0,C,44.09,,B,69.84,,B,,,,,408.0,,28.33,385.0,B,27.7,556.0,,21.69,,B,84.88,588.0,C,38.83,14.0,,,,,9.79,982.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0106,logout,2023-06-06 02:53,P021,,A,49.28,617.0,A,42.62,,C,97.49,349.0,B,,8.0,C,,301.0,A,,,A,38.03,145.0,,,,B,24.76,,,53.78,,B,48.58,192.0,A,7.92,,,9.11,809.0,,71.66,561.0,C,63.23,,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0327,login,2023-06-06 00:18,P024,,A,,860.0,A,9.87,184.0,C,84.81,656.0,A,46.96,486.0,C,,430.0,A,9.87,,,73.81,742.0,B,77.27,630.0,,,543.0,C,85.66,708.0,,87.77,811.0,B,31.07,528.0,B,8.28,224.0,,,904.0,B,3.77,,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0014,search,2023-06-02 18:01,P015,2535.34,C,,317.0,C,,641.0,B,,43.0,B,92.01,902.0,B,84.28,487.0,,23.5,365.0,B,,222.0,A,,475.0,C,,,A,,96.0,B,,895.0,C,41.67,,C,14.85,226.0,,98.84,,A,94.36,807.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0306,checkout,2023-06-03 03:22,P009,,,12.3,706.0,,89.22,,A,20.1,83.0,A,76.17,723.0,C,72.72,723.0,,,,,,,B,,720.0,,,460.0,B,,728.0,B,32.53,838.0,,31.97,,B,71.3,,A,,88.0,B,,,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0073,search,2023-06-04 18:31,P009,,,7.94,18.0,,8.85,451.0,B,64.92,11.0,A,69.29,795.0,,0.02,,B,,973.0,,,825.0,C,30.71,,A,21.87,677.0,,40.3,149.0,B,17.34,,A,26.61,576.0,C,,923.0,B,65.42,827.0,A,2.66,383.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0128,page_view,2023-06-05 04:43,P021,,C,32.89,,C,,60.0,B,,,C,,863.0,C,,,,48.93,549.0,,5.73,780.0,A,,,A,,,A,95.43,794.0,A,47.44,45.0,,1.26,861.0,,36.0,95.0,A,,703.0,,,,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0303,add_to_cart,2023-06-01 14:46,P002,,,61.19,,B,0.38,277.0,B,78.33,269.0,A,64.03,797.0,C,,900.0,,35.45,163.0,A,43.76,,A,30.74,207.0,,,52.0,C,54.5,,,12.65,806.0,C,62.65,237.0,,44.33,435.0,,83.25,96.0,B,95.32,428.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0041,checkout,2023-06-05 21:54,P008,,C,1.79,476.0,A,90.87,,A,83.33,,,1.06,,C,,,A,43.38,,,76.74,474.0,A,7.16,573.0,B,5.18,428.0,C,15.91,,B,,,A,,207.0,,72.02,,A,12.61,682.0,,,194.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0180,add_to_cart,2023-06-03 13:13,P016,,,52.92,,A,,38.0,B,,,B,3.81,,A,20.44,367.0,,,,C,64.46,120.0,,,,B,,828.0,A,37.76,,A,39.29,,C,,456.0,A,84.46,542.0,,55.01,398.0,,57.8,,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0282,login,2023-06-03 07:34,P017,1902.84,A,,,C,,,B,50.75,329.0,C,60.75,186.0,A,29.27,547.0,A,29.47,732.0,,98.55,786.0,B,,5.0,,,280.0,,94.09,549.0,B,74.56,35.0,,54.31,445.0,B,,,B,94.91,953.0,A,90.51,47.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0206,checkout,2023-06-05 09:34,P028,,B,10.56,53.0,,33.32,,C,28.97,,A,,602.0,B,25.09,792.0,,45.48,,C,,995.0,,,471.0,,,429.0,,60.93,732.0,C,89.34,273.0,,0.64,741.0,,45.63,534.0,C,87.16,973.0,A,37.21,454.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0132,page_view,2023-06-04 07:25,P024,103.35,B,75.93,973.0,C,71.87,,A,,,B,2.62,240.0,A,,746.0,C,19.34,605.0,,61.07,,C,15.51,,B,,991.0,A,62.1,596.0,,52.9,118.0,A,,,A,,561.0,A,45.87,,C,44.05,,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0130,wishlist_add,2023-06-06 08:31,P006,,C,,,B,20.8,,,92.88,,B,39.46,,A,17.63,536.0,,0.69,77.0,,,,C,,10.0,B,,148.0,A,,,,49.17,,,89.27,687.0,A,25.2,599.0,,43.71,,B,10.22,787.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0291,logout,2023-06-03 19:59,P023,,C,77.88,,C,58.05,68.0,C,4.27,626.0,B,39.04,,C,29.59,370.0,A,10.82,346.0,C,,,C,13.5,810.0,C,52.63,,C,27.87,356.0,A,27.92,,A,,79.0,B,,796.0,,32.03,256.0,C,25.99,682.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0092,checkout,2023-06-02 07:42,P013,,B,55.08,637.0,A,9.82,459.0,A,,,A,79.84,724.0,,19.57,705.0,C,,776.0,,85.76,,A,26.27,24.0,C,,576.0,A,73.32,215.0,C,14.11,659.0,B,1.59,920.0,C,85.84,344.0,B,26.06,364.0,,34.36,,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0269,search,2023-06-05 03:44,P026,,B,55.67,844.0,B,3.36,,,65.73,657.0,A,2.64,,A,6.03,604.0,C,,389.0,,45.31,910.0,B,19.55,,,30.01,645.0,,7.51,,,60.07,,A,65.98,432.0,,1.88,560.0,A,4.71,755.0,C,,,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0039,wishlist_add,2023-06-03 05:34,P003,1791.99,,,400.0,B,78.69,,C,,781.0,A,35.42,244.0,,45.16,,,98.52,351.0,A,67.47,949.0,A,83.95,,C,,51.0,,,197.0,,82.18,225.0,B,32.12,,C,,,C,51.82,34.0,B,27.2,,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0277,profile_update,2023-06-04 21:48,P002,352.21,,26.86,,B,75.08,555.0,,44.06,,C,34.09,780.0,A,89.1,482.0,C,,639.0,B,70.58,709.0,A,79.3,545.0,A,76.6,84.0,,93.77,328.0,A,,895.0,B,68.74,618.0,B,46.66,,C,28.77,,A,,368.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0383,add_to_cart,2023-06-06 03:53,P011,2181.61,B,2.81,675.0,B,80.68,840.0,C,,99.0,A,54.29,540.0,A,42.38,,B,14.16,842.0,A,,,A,67.57,2.0,C,96.82,985.0,B,24.5,,C,63.43,822.0,B,54.9,925.0,C,65.99,850.0,B,79.06,557.0,B,89.21,722.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0195,page_view,2023-06-06 02:48,P007,,C,94.47,930.0,,46.66,613.0,,15.65,,,64.96,554.0,C,,,A,,,B,,171.0,A,14.67,,A,34.07,646.0,A,,326.0,,29.88,6.0,C,95.98,,,39.85,,,82.21,735.0,C,8.19,777.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0167,page_view,2023-06-02 08:08,P025,1532.03,C,5.9,,B,,,A,19.65,,B,,553.0,C,,984.0,A,,43.0,B,31.38,,,48.66,188.0,,6.14,825.0,,75.54,247.0,A,53.26,320.0,,,457.0,C,76.5,12.0,B,,,C,48.91,,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0276,page_view,2023-06-02 15:43,P026,,,11.64,,C,,430.0,A,,465.0,C,62.64,,C,,,,,,A,14.55,898.0,,19.06,230.0,C,59.61,46.0,C,28.21,,,37.83,,B,73.77,100.0,,56.51,,,50.82,450.0,B,,831.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0265,checkout,2023-06-03 03:50,P018,,,99.65,401.0,A,21.8,222.0,B,,931.0,A,,867.0,B,20.45,415.0,A,52.54,39.0,B,59.79,,C,82.93,27.0,A,53.1,440.0,A,52.27,,B,,286.0,C,98.69,780.0,C,,838.0,C,93.04,880.0,A,32.32,,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0264,checkout,2023-06-01 22:54,P006,,C,21.64,527.0,C,72.23,,,70.37,753.0,B,16.82,,A,99.25,94.0,C,,104.0,,72.44,984.0,A,71.88,37.0,C,23.35,172.0,C,49.12,120.0,B,40.11,944.0,,69.52,,,93.46,557.0,,,661.0,C,36.87,928.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0087,login,2023-06-06 14:31,P008,951.32,A,70.54,733.0,A,61.13,476.0,A,87.73,628.0,C,92.18,461.0,A,,378.0,C,26.47,655.0,A,67.77,,B,13.17,344.0,,16.26,,,62.66,738.0,A,97.04,,B,54.65,430.0,,67.72,,A,,232.0,C,,47.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0221,checkout,2023-06-02 20:37,P021,,,56.47,744.0,,46.24,70.0,,37.11,220.0,A,,971.0,,32.4,,,6.86,295.0,A,98.45,,B,15.67,338.0,C,,,C,18.14,64.0,C,89.92,523.0,,,,C,51.0,,A,,983.0,,24.29,404.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0005,logout,2023-06-01 18:23,P010,,C,,53.0,A,,290.0,C,77.55,,,28.85,172.0,B,80.14,521.0,B,47.99,336.0,,83.52,219.0,C,49.42,132.0,C,31.55,,C,,882.0,,6.13,678.0,C,47.28,841.0,B,72.26,426.0,B,,908.0,C,,419.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0155,checkout,2023-06-02 01:52,P006,,,81.87,283.0,A,4.25,,A,96.93,10.0,C,,149.0,A,,,,,639.0,,83.11,,A,,718.0,A,19.47,608.0,C,62.19,,,,,B,46.21,,A,95.5,,A,30.6,,B,80.2,953.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0012,add_to_cart,2023-06-03 20:05,P030,,C,10.92,720.0,C,19.98,233.0,,99.95,500.0,,56.48,,B,71.83,776.0,C,34.44,947.0,A,3.12,,B,,,C,,601.0,A,,592.0,C,90.03,94.0,,66.32,575.0,B,92.57,651.0,C,52.62,,A,2.21,,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0355,login,2023-06-02 04:25,P020,,B,29.97,55.0,B,96.35,979.0,,78.3,,C,,414.0,A,34.82,904.0,B,28.54,256.0,A,78.74,869.0,C,24.39,95.0,C,96.14,,,59.18,533.0,,,,,,110.0,C,64.66,523.0,B,31.99,77.0,A,95.97,725.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0010,checkout,2023-06-05 13:03,P009,,A,23.05,,B,,311.0,,79.48,,A,,205.0,C,,28.0,,,,,8.11,140.0,A,74.36,251.0,C,16.01,626.0,B,91.08,824.0,B,88.93,,B,,977.0,A,65.09,694.0,B,4.4,333.0,C,76.17,775.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0218,page_view,2023-06-05 18:05,P027,,A,60.26,497.0,C,53.96,229.0,,12.15,134.0,C,25.93,102.0,,67.35,171.0,C,10.24,,A,23.68,926.0,B,68.43,176.0,B,72.68,546.0,A,,992.0,A,61.19,258.0,C,,,B,95.82,974.0,,,,A,79.84,,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0122,checkout,2023-06-04 12:20,P030,1162.42,C,78.59,107.0,B,,311.0,C,51.64,376.0,B,62.53,907.0,C,8.2,391.0,C,1.7,542.0,A,,,A,80.34,626.0,A,72.84,,B,69.86,720.0,B,,,C,8.54,432.0,B,32.13,167.0,,70.83,,A,8.22,379.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0186,page_view,2023-06-03 21:53,P022,1979.66,B,,,C,,677.0,B,72.84,,B,,329.0,A,0.18,,C,,887.0,C,,905.0,B,84.8,,A,,,C,,460.0,C,33.03,11.0,A,37.88,580.0,,,,B,,903.0,,,,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0114,page_view,2023-06-03 10:53,P008,2625.13,A,30.55,922.0,B,,17.0,C,19.02,149.0,,,243.0,C,71.96,751.0,,51.4,229.0,A,,583.0,C,,282.0,A,42.48,437.0,B,,,A,47.66,816.0,B,70.32,,A,31.98,302.0,A,,369.0,C,44.23,181.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0023,checkout,2023-06-03 13:09,P015,,C,62.01,212.0,B,24.66,394.0,C,8.14,,C,78.18,459.0,B,,906.0,A,38.33,632.0,,,180.0,B,,823.0,C,7.37,,C,89.95,435.0,,,,,27.98,,B,,357.0,,11.35,644.0,C,7.94,182.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0212,logout,2023-06-03 14:37,P011,,,48.4,219.0,C,81.71,,B,,476.0,B,40.96,494.0,C,60.35,80.0,,,903.0,A,15.45,482.0,C,74.79,133.0,A,71.31,839.0,C,75.86,148.0,B,,574.0,,28.41,477.0,B,59.94,476.0,B,28.63,334.0,C,82.17,16.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0183,search,2023-06-03 06:47,P020,294.34,,42.04,56.0,B,,769.0,C,1.7,304.0,B,79.28,158.0,B,52.03,448.0,C,72.47,72.0,A,,858.0,A,66.83,222.0,,,141.0,,61.15,697.0,,54.77,955.0,B,97.42,23.0,,43.6,,C,5.89,168.0,B,3.03,,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0183,page_view,2023-06-02 18:17,P019,2796.63,A,18.66,523.0,B,44.35,,,6.07,492.0,A,12.62,998.0,B,,742.0,A,93.24,481.0,C,30.64,785.0,C,,,A,84.19,159.0,C,28.78,762.0,B,85.27,611.0,C,39.67,,,1.96,78.0,A,,812.0,C,28.35,648.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0158,page_view,2023-06-03 11:12,P027,487.48,C,14.65,696.0,B,69.39,745.0,,68.79,382.0,,7.47,456.0,B,6.96,,C,,963.0,A,14.93,642.0,A,51.77,144.0,B,,210.0,,83.19,0.0,B,74.93,,A,,442.0,B,68.12,,A,35.2,199.0,A,,549.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0078,add_to_cart,2023-06-05 00:23,P020,2931.22,,,648.0,C,,238.0,,97.03,256.0,C,68.64,,A,57.36,193.0,A,38.99,544.0,C,,,A,32.38,93.0,A,84.91,374.0,B,63.13,616.0,A,60.8,127.0,,,807.0,C,27.64,32.0,C,77.21,739.0,C,54.62,717.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0282,add_to_cart,2023-06-05 14:04,P023,2115.55,B,20.48,,B,,,,15.59,833.0,B,72.92,240.0,C,16.45,,A,,529.0,B,46.82,58.0,A,,523.0,A,27.06,95.0,,,950.0,B,,97.0,,16.44,900.0,B,,93.0,,9.11,,,,95.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0203,checkout,2023-06-06 03:15,P027,2031.44,A,0.34,887.0,B,,581.0,B,68.91,258.0,,90.77,467.0,C,28.08,567.0,,98.66,175.0,B,21.42,490.0,A,57.62,665.0,,88.38,672.0,A,13.2,,B,,950.0,A,93.66,194.0,,28.93,453.0,,48.84,73.0,,,117.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0079,search,2023-06-01 23:50,P005,,B,28.97,,C,13.21,,,37.35,755.0,B,,,C,76.92,,A,,,,75.88,,C,92.38,864.0,C,5.54,,C,,,B,67.33,,C,61.19,165.0,A,,958.0,A,81.49,509.0,B,2.02,333.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0017,page_view,2023-06-06 02:46,P014,2116.41,C,24.2,529.0,,78.66,276.0,B,73.99,209.0,,87.55,,,,172.0,B,,839.0,C,5.8,562.0,,2.91,,A,83.67,323.0,A,,753.0,A,79.54,271.0,A,,187.0,B,,,A,20.84,872.0,C,43.64,132.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
